               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.061438,             0.02565,            0.017578,             0.59295,              0.2803,             0.27069,             0.10964,            0.083831,            0.019527,            0.033334,            0.007624,            0.007624,            0.007624
                  26,            0.064084,            0.025273,            0.022876,             0.74061,             0.25955,             0.27499,             0.13178,             0.08373,            0.019356,            0.033041,            0.007525,            0.007525,            0.007525
                  27,            0.055156,            0.023998,            0.018454,             0.73085,             0.27965,             0.25799,             0.14254,            0.080013,            0.019596,            0.034149,            0.007426,            0.007426,            0.007426
                  28,            0.062297,            0.030218,            0.017144,             0.68877,             0.25947,             0.22786,            0.099545,             0.08001,            0.019478,            0.033078,            0.007327,            0.007327,            0.007327
                  29,            0.059751,            0.023848,            0.015259,              0.6448,             0.22917,             0.20642,            0.099781,             0.07969,            0.019001,            0.032877,            0.007228,            0.007228,            0.007228
                  30,            0.058098,            0.023687,            0.016827,              0.5621,             0.22394,             0.18239,            0.089375,            0.080755,            0.018513,            0.033311,            0.007129,            0.007129,            0.007129
                  31,            0.063321,            0.024663,             0.01829,             0.69882,             0.21901,             0.24007,            0.098156,            0.080307,            0.018272,            0.033591,             0.00703,             0.00703,             0.00703
                  32,            0.055731,            0.020882,            0.015395,             0.63777,             0.20833,             0.18749,            0.072732,            0.080037,            0.018509,            0.032822,            0.006931,            0.006931,            0.006931
                  33,            0.062567,            0.020674,            0.020786,             0.72686,             0.23886,             0.22122,             0.10081,            0.079906,            0.018604,            0.033426,            0.006832,            0.006832,            0.006832
                  34,            0.048915,             0.02235,            0.015224,             0.65854,             0.22348,             0.19212,            0.091273,             0.07771,            0.019035,            0.033385,            0.006733,            0.006733,            0.006733
                  35,             0.04743,            0.021804,            0.016893,             0.84111,             0.22344,             0.23338,             0.10547,            0.076918,            0.018909,            0.033723,            0.006634,            0.006634,            0.006634
                  36,            0.061557,            0.022465,            0.016918,             0.74977,             0.25947,             0.22586,             0.10272,            0.075465,            0.018757,            0.034163,            0.006535,            0.006535,            0.006535
                  37,            0.059384,            0.022415,            0.015359,             0.67427,             0.29555,             0.20929,            0.076678,            0.077048,            0.018677,            0.032817,            0.006436,            0.006436,            0.006436
                  38,            0.051577,            0.021062,            0.015181,             0.64278,             0.22348,             0.23117,             0.11266,             0.07521,            0.018917,            0.032254,            0.006337,            0.006337,            0.006337
                  39,            0.053868,            0.024634,            0.018756,             0.79489,             0.24432,             0.23189,            0.097832,             0.07809,            0.018864,            0.028496,            0.006238,            0.006238,            0.006238
                  40,            0.058586,            0.027059,            0.011356,             0.81332,             0.27005,             0.29154,             0.13732,            0.075009,            0.019119,            0.027969,            0.006139,            0.006139,            0.006139
                  41,            0.054138,            0.026003,            0.013401,             0.73225,             0.27462,             0.25272,             0.11385,            0.076029,            0.019054,            0.028102,             0.00604,             0.00604,             0.00604
                  42,            0.052831,            0.023151,            0.012793,             0.81457,             0.27462,             0.26821,             0.12376,            0.074666,            0.019142,            0.028317,            0.005941,            0.005941,            0.005941
                  43,            0.050196,            0.022293,            0.012486,             0.73998,             0.25379,             0.25194,             0.14057,            0.076012,            0.018673,            0.028596,            0.005842,            0.005842,            0.005842
                  44,            0.051302,            0.023031,            0.010865,             0.73498,              0.2509,             0.26251,             0.12361,            0.075055,            0.018803,            0.027589,            0.005743,            0.005743,            0.005743
                  45,            0.054614,            0.022891,             0.01181,             0.68744,             0.29271,             0.26215,             0.14644,            0.075753,            0.018497,            0.028578,            0.005644,            0.005644,            0.005644
                  46,            0.057348,            0.025984,            0.011076,             0.72352,              0.2803,             0.28207,             0.16091,            0.074499,            0.018757,            0.029329,            0.005545,            0.005545,            0.005545
                  47,            0.054907,             0.02732,                0.01,             0.64341,             0.25729,             0.28676,             0.12814,            0.075065,            0.018879,            0.030592,            0.005446,            0.005446,            0.005446
                  48,            0.056166,            0.026295,            0.010105,             0.66666,             0.28448,             0.28612,             0.14919,            0.074696,            0.018681,            0.030748,            0.005347,            0.005347,            0.005347
                  49,            0.048077,            0.023453,           0.0086002,              0.7581,              0.2803,             0.30097,             0.15843,            0.073876,            0.018658,            0.030043,            0.005248,            0.005248,            0.005248
                  50,            0.050647,            0.023402,            0.014494,              0.9217,              0.2722,             0.31835,             0.17542,            0.072132,            0.018803,            0.030698,            0.005149,            0.005149,            0.005149
                  51,            0.045733,            0.021198,           0.0098637,             0.67873,                0.29,             0.28535,             0.15805,            0.072896,            0.018749,            0.032693,             0.00505,             0.00505,             0.00505
                  52,            0.050384,            0.019977,            0.010305,             0.54454,             0.24752,             0.24567,             0.13114,            0.073997,            0.018398,            0.035092,            0.004951,            0.004951,            0.004951
                  53,            0.051274,            0.023845,             0.01305,             0.59196,             0.37311,             0.26433,             0.13473,            0.074169,            0.018024,            0.036237,            0.004852,            0.004852,            0.004852
                  54,            0.042282,            0.021135,            0.007004,              0.6063,             0.33712,             0.27297,             0.13408,             0.07419,            0.017891,            0.037381,            0.004753,            0.004753,            0.004753
                  55,            0.051918,            0.024781,           0.0083098,             0.55908,             0.31061,             0.27072,             0.14657,            0.070338,            0.017971,            0.036411,            0.004654,            0.004654,            0.004654
                  56,            0.048629,            0.022906,            0.011336,             0.63339,             0.30078,              0.2802,             0.14653,            0.068211,            0.018009,            0.034547,            0.004555,            0.004555,            0.004555
                  57,            0.044171,            0.022947,            0.012456,             0.64978,             0.31902,              0.2819,             0.16934,            0.067028,            0.018238,            0.034625,            0.004456,            0.004456,            0.004456
                  58,            0.041566,            0.018811,           0.0089869,             0.66341,             0.31061,             0.30702,             0.18419,            0.067493,            0.018044,            0.034529,            0.004357,            0.004357,            0.004357
                  59,            0.043842,            0.023749,           0.0087009,              0.6314,             0.36742,             0.29392,             0.18237,             0.06885,            0.017513,            0.034891,            0.004258,            0.004258,            0.004258
                  60,            0.047363,            0.021626,           0.0083433,             0.69844,             0.36742,             0.33741,             0.19235,            0.067759,            0.017452,            0.035175,            0.004159,            0.004159,            0.004159
                  61,            0.045412,            0.022503,           0.0088292,             0.68993,             0.33469,               0.331,             0.20199,            0.067152,            0.017227,            0.035056,             0.00406,             0.00406,             0.00406
                  62,            0.042237,            0.021633,            0.008646,             0.68293,             0.35501,             0.35027,             0.20866,            0.067179,              0.0172,            0.034653,            0.003961,            0.003961,            0.003961
                  63,            0.045163,            0.022372,           0.0062848,             0.71647,             0.38611,             0.34708,             0.19643,            0.065336,            0.017681,             0.03414,            0.003862,            0.003862,            0.003862
                  64,            0.043015,            0.021006,           0.0064511,             0.69744,             0.38258,             0.32256,             0.17732,            0.067541,              0.0177,            0.033774,            0.003763,            0.003763,            0.003763
                  65,            0.043694,            0.020918,           0.0087546,             0.69491,             0.33144,             0.30183,             0.18578,            0.067414,            0.017818,            0.032332,            0.003664,            0.003664,            0.003664
                  66,             0.04037,            0.021205,           0.0055822,             0.71338,             0.33144,             0.32251,             0.18455,            0.067728,            0.017872,            0.031636,            0.003565,            0.003565,            0.003565
                  67,            0.039126,            0.017978,           0.0067936,             0.68377,             0.31629,             0.30208,             0.15744,            0.068034,            0.017864,            0.031636,            0.003466,            0.003466,            0.003466
                  68,            0.040906,            0.019882,           0.0081328,             0.63341,             0.28977,             0.30166,             0.17743,            0.066666,            0.018215,             0.03154,            0.003367,            0.003367,            0.003367
                  69,            0.038225,            0.018917,           0.0073042,             0.73153,             0.31061,             0.30786,              0.1782,            0.068044,            0.018169,            0.030858,            0.003268,            0.003268,            0.003268
                  70,            0.037473,            0.020824,           0.0073781,             0.67982,             0.31061,             0.30662,             0.18862,            0.067764,            0.018311,            0.030968,            0.003169,            0.003169,            0.003169
                  71,            0.040089,            0.020261,           0.0078181,             0.69563,             0.31061,             0.30825,             0.18272,            0.068212,            0.018269,            0.030798,             0.00307,             0.00307,             0.00307
                  72,            0.041714,            0.019683,           0.0078785,             0.69116,             0.31865,             0.30868,             0.19523,             0.06714,            0.018074,            0.030757,            0.002971,            0.002971,            0.002971
                  73,            0.041015,            0.020776,           0.0088828,             0.70229,             0.35597,             0.33807,             0.19194,            0.065896,            0.018021,            0.030112,            0.002872,            0.002872,            0.002872
                  74,            0.036674,            0.016698,           0.0073113,             0.73901,             0.36174,              0.3497,             0.20633,            0.065626,            0.018047,            0.029544,            0.002773,            0.002773,            0.002773
                  75,            0.036352,            0.018011,            0.007433,             0.78142,             0.34659,             0.34453,             0.21028,            0.066759,            0.018337,            0.029778,            0.002674,            0.002674,            0.002674
                  76,            0.038387,            0.018669,           0.0054109,             0.79127,             0.36742,             0.35734,             0.20268,            0.066228,            0.018555,            0.029961,            0.002575,            0.002575,            0.002575
                  77,            0.040313,            0.022969,           0.0050583,             0.78586,             0.36742,             0.35228,             0.20707,            0.066995,            0.018536,            0.030304,            0.002476,            0.002476,            0.002476
                  78,            0.041479,            0.019755,            0.010247,             0.78253,             0.36742,             0.35341,              0.2063,            0.066901,            0.018459,            0.030281,            0.002377,            0.002377,            0.002377
                  79,            0.042986,            0.018867,            0.010407,             0.76524,             0.34659,             0.35322,             0.19423,            0.068174,            0.018253,            0.030885,            0.002278,            0.002278,            0.002278
                  80,            0.038997,             0.02067,           0.0077121,             0.77173,             0.35936,             0.34951,             0.19748,            0.067389,            0.018089,            0.031485,            0.002179,            0.002179,            0.002179
                  81,            0.032773,             0.01812,           0.0054732,             0.70029,             0.33659,             0.32734,             0.20181,            0.067445,            0.017889,            0.032941,             0.00208,             0.00208,             0.00208
                  82,            0.040022,            0.023789,           0.0084484,             0.68874,             0.33144,              0.3348,             0.19425,            0.067847,            0.017841,            0.033508,            0.001981,            0.001981,            0.001981
                  83,            0.039398,             0.01956,           0.0064381,             0.68587,             0.33144,             0.31539,              0.1946,            0.068062,            0.017855,            0.033472,            0.001882,            0.001882,            0.001882
                  84,            0.036892,            0.020353,           0.0060734,             0.73573,             0.30949,             0.32328,             0.19596,            0.067426,            0.017986,            0.032964,            0.001783,            0.001783,            0.001783
                  85,            0.039526,            0.021878,           0.0058418,             0.72674,             0.31213,             0.32409,             0.18719,            0.067723,            0.017859,             0.03343,            0.001684,            0.001684,            0.001684
                  86,            0.036459,            0.020875,           0.0083704,             0.74996,             0.32187,             0.32566,              0.1972,            0.067692,            0.017916,             0.03289,            0.001585,            0.001585,            0.001585
                  87,            0.040536,            0.020242,           0.0068501,               0.793,             0.32678,             0.32787,             0.19153,            0.066821,            0.018007,            0.032886,            0.001486,            0.001486,            0.001486
                  88,            0.035944,            0.020284,           0.0057081,             0.75246,             0.30788,             0.33109,              0.2031,            0.066815,            0.017845,            0.032932,            0.001387,            0.001387,            0.001387
                  89,            0.036133,            0.020728,           0.0068045,             0.73045,             0.35227,             0.34025,             0.20928,            0.065939,            0.017588,            0.033435,            0.001288,            0.001288,            0.001288
                  90,            0.036332,            0.021479,            0.011436,             0.73272,             0.36742,             0.34781,             0.20958,            0.065992,            0.017252,            0.032684,            0.001189,            0.001189,            0.001189
                  91,            0.036947,             0.01891,           0.0096429,             0.71327,             0.35502,             0.33775,             0.20846,            0.065998,            0.016973,            0.032895,             0.00109,             0.00109,             0.00109
                  92,            0.038505,            0.022959,           0.0086456,             0.69579,             0.36742,             0.33733,             0.21185,            0.066349,            0.016857,            0.033096,            0.000991,            0.000991,            0.000991
                  93,            0.036533,            0.019923,           0.0053649,             0.74384,             0.37264,             0.35377,             0.21452,            0.066105,            0.016888,            0.033087,            0.000892,            0.000892,            0.000892
                  94,             0.03894,            0.017296,           0.0091851,             0.73964,             0.36742,             0.35258,             0.21052,            0.066033,            0.016964,            0.033028,            0.000793,            0.000793,            0.000793
                  95,             0.03353,            0.020021,           0.0067823,             0.75067,             0.36742,             0.34574,             0.21504,            0.065843,            0.017078,            0.032767,            0.000694,            0.000694,            0.000694
                  96,            0.036788,            0.017054,           0.0063956,              0.7513,             0.34659,             0.35059,             0.21381,            0.065672,            0.017159,            0.032904,            0.000595,            0.000595,            0.000595
                  97,            0.032338,            0.019005,           0.0067104,             0.73546,             0.36742,              0.3482,             0.21468,            0.065422,            0.017368,            0.033115,            0.000496,            0.000496,            0.000496
                  98,            0.033764,             0.02084,           0.0040258,              0.7373,              0.3636,             0.34767,             0.20972,            0.065463,            0.017397,            0.033371,            0.000397,            0.000397,            0.000397
                  99,             0.03099,            0.017051,           0.0048243,              0.7481,             0.33144,             0.34965,             0.20576,            0.065253,            0.017502,            0.033293,            0.000298,            0.000298,            0.000298
