               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.036377,            0.023498,           0.0067796,             0.46351,                0.22,             0.24317,             0.16381,            0.085422,            0.040619,            0.015722,            0.004819,            0.004819,            0.004819
                 159,            0.035858,            0.024369,           0.0051955,             0.46561,             0.21611,             0.23942,             0.15925,            0.084645,            0.041283,            0.014772,            0.004786,            0.004786,            0.004786
                 160,            0.041495,            0.021607,           0.0059084,             0.58119,             0.21111,             0.22907,             0.14242,            0.086586,            0.041801,            0.015028,            0.004753,            0.004753,            0.004753
                 161,            0.039252,            0.026516,           0.0046867,             0.55531,             0.21111,             0.23044,             0.14961,            0.088273,            0.041321,            0.014754,             0.00472,             0.00472,             0.00472
                 162,            0.038985,            0.029774,           0.0073693,               0.564,             0.21111,             0.23502,             0.15793,            0.087132,            0.041412,              0.0142,            0.004687,            0.004687,            0.004687
                 163,            0.032926,            0.027201,           0.0041246,             0.56629,             0.21556,             0.23413,             0.14609,            0.086673,            0.041138,            0.013795,            0.004654,            0.004654,            0.004654
                 164,            0.041552,            0.027244,           0.0062932,             0.56619,             0.21278,             0.23433,             0.13696,            0.086994,            0.040573,             0.01393,            0.004621,            0.004621,            0.004621
                 165,            0.037318,            0.029141,            0.005385,             0.52888,              0.2121,             0.22689,             0.16959,            0.086779,            0.040947,            0.014328,            0.004588,            0.004588,            0.004588
                 166,            0.032945,            0.026942,           0.0041635,             0.50696,             0.21536,             0.22301,             0.15341,            0.086406,            0.040886,            0.014154,            0.004555,            0.004555,            0.004555
                 167,            0.035157,            0.025377,           0.0072012,             0.51497,             0.21824,              0.2233,             0.16076,            0.083837,            0.040848,             0.01403,            0.004522,            0.004522,            0.004522
                 168,             0.03675,            0.027591,           0.0052801,             0.50536,             0.21877,              0.2285,             0.14137,            0.084032,            0.040787,            0.013989,            0.004489,            0.004489,            0.004489
                 169,            0.039224,            0.026557,           0.0051028,             0.50606,             0.22444,             0.23308,             0.17317,            0.081729,            0.041382,            0.013815,            0.004456,            0.004456,            0.004456
                 170,            0.033613,            0.025361,           0.0050537,             0.51205,                0.22,             0.23367,             0.16869,            0.081096,            0.042053,            0.014319,            0.004423,            0.004423,            0.004423
                 171,            0.031702,            0.023965,           0.0050661,              0.5205,             0.20631,             0.24033,             0.14201,             0.07922,            0.042252,            0.013898,             0.00439,             0.00439,             0.00439
                 172,            0.037374,             0.02655,           0.0058494,              0.4201,             0.21111,             0.23206,             0.15664,            0.079976,            0.041847,            0.013653,            0.004357,            0.004357,            0.004357
                 173,            0.035406,            0.025271,           0.0050036,             0.40905,             0.21128,             0.23322,             0.15822,            0.078886,            0.041824,            0.013566,            0.004324,            0.004324,            0.004324
                 174,            0.035367,            0.028375,           0.0054977,              0.4465,             0.21111,             0.23121,             0.15621,             0.07898,            0.041649,            0.013536,            0.004291,            0.004291,            0.004291
                 175,            0.035194,            0.028232,            0.005271,             0.53571,             0.20491,              0.2377,             0.15225,            0.082333,            0.040146,            0.014264,            0.004258,            0.004258,            0.004258
                 176,            0.038438,            0.025592,           0.0068482,             0.53841,             0.20667,             0.23648,             0.17603,            0.083959,            0.039902,            0.014708,            0.004225,            0.004225,            0.004225
                 177,            0.036464,            0.025457,           0.0048742,             0.56605,             0.21111,             0.23691,             0.16561,            0.086419,            0.040283,            0.015713,            0.004192,            0.004192,            0.004192
                 178,            0.034704,            0.027906,           0.0035414,             0.54761,             0.20667,             0.23403,             0.16687,             0.08816,            0.039551,            0.015809,            0.004159,            0.004159,            0.004159
                 179,            0.035344,            0.026581,           0.0035809,               0.536,             0.20895,             0.23309,             0.16779,            0.088797,            0.039413,            0.016191,            0.004126,            0.004126,            0.004126
                 180,            0.036012,            0.026611,             0.00525,             0.52964,             0.20667,             0.22968,             0.16724,            0.084262,               0.041,            0.015028,            0.004093,            0.004093,            0.004093
                 181,            0.036541,            0.027151,           0.0034989,             0.52829,             0.20667,             0.23188,             0.16403,            0.083308,            0.040726,            0.014731,             0.00406,             0.00406,             0.00406
                 182,            0.031852,            0.023889,           0.0044732,             0.51896,             0.20408,               0.237,              0.1695,            0.082177,            0.040146,            0.014165,            0.004027,            0.004027,            0.004027
                 183,            0.032905,            0.027557,           0.0031187,             0.52764,             0.21093,             0.24232,               0.147,            0.079911,            0.039803,            0.012984,            0.003994,            0.003994,            0.003994
                 184,            0.032798,            0.024537,           0.0030811,             0.52256,             0.21111,             0.23311,             0.16175,            0.081082,            0.039406,            0.013005,            0.003961,            0.003961,            0.003961
                 185,            0.035579,            0.024676,           0.0038832,             0.51904,             0.21111,             0.23193,             0.16116,            0.080521,            0.039749,            0.013138,            0.003928,            0.003928,            0.003928
                 186,            0.033178,            0.026184,           0.0049236,              0.5081,             0.21111,             0.22832,             0.16237,             0.08198,            0.039467,            0.013266,            0.003895,            0.003895,            0.003895
                 187,            0.033922,            0.027362,           0.0039034,             0.56613,             0.20667,             0.22776,             0.15526,            0.084521,            0.038475,             0.01303,            0.003862,            0.003862,            0.003862
                 188,            0.034196,            0.024604,           0.0041772,             0.53514,             0.20667,             0.22812,             0.15914,            0.085654,            0.038284,            0.013396,            0.003829,            0.003829,            0.003829
                 189,            0.034791,            0.027183,           0.0029637,             0.55061,             0.20667,             0.22902,             0.14369,            0.085208,            0.038536,            0.013575,            0.003796,            0.003796,            0.003796
                 190,            0.036513,            0.028846,           0.0041838,             0.55434,             0.20667,             0.22523,             0.16218,            0.086048,            0.038261,            0.013941,            0.003763,            0.003763,            0.003763
                 191,            0.035374,            0.025685,            0.004463,             0.54494,             0.21556,             0.23124,             0.17289,            0.088068,             0.03791,            0.014516,             0.00373,             0.00373,             0.00373
                 192,            0.037052,            0.024468,            0.010514,             0.43655,             0.21556,             0.22353,             0.16905,            0.089031,            0.037788,            0.014285,            0.003697,            0.003697,            0.003697
                 193,            0.033171,            0.018854,           0.0042285,             0.41101,             0.21556,             0.22146,             0.17343,            0.087573,            0.038506,            0.014637,            0.003664,            0.003664,            0.003664
                 194,            0.031779,            0.028701,           0.0043253,             0.40167,             0.21556,             0.22108,             0.17176,            0.088311,            0.038521,            0.014777,            0.003631,            0.003631,            0.003631
                 195,            0.030217,            0.025681,            0.004984,             0.50889,             0.21173,             0.23095,             0.17106,            0.085914,            0.039505,            0.015044,            0.003598,            0.003598,            0.003598
                 196,            0.035266,            0.023675,           0.0046365,             0.51265,             0.21256,              0.2311,              0.1787,            0.087493,            0.038757,             0.01582,            0.003565,            0.003565,            0.003565
                 197,            0.032767,            0.021124,           0.0029574,             0.50404,             0.21264,             0.23183,             0.17495,            0.086103,            0.039459,            0.015914,            0.003532,            0.003532,            0.003532
                 198,            0.031859,            0.023798,           0.0048004,             0.50481,             0.21737,             0.22906,             0.16965,            0.087963,            0.038887,            0.016617,            0.003499,            0.003499,            0.003499
                 199,            0.033299,            0.024018,           0.0044413,             0.47827,             0.22121,             0.23354,             0.15874,            0.086104,            0.039772,            0.015843,            0.003466,            0.003466,            0.003466
                 200,            0.037521,            0.027959,           0.0041371,             0.49623,             0.21999,             0.23151,             0.16641,            0.088726,            0.038933,            0.016303,            0.003433,            0.003433,            0.003433
                 201,            0.034443,            0.023655,           0.0045884,             0.49843,             0.21481,             0.23357,             0.17784,            0.086644,            0.039818,              0.0152,              0.0034,              0.0034,              0.0034
                 202,            0.032827,            0.024425,           0.0041615,             0.48505,                0.22,             0.23399,             0.17016,            0.085957,            0.039696,             0.01461,            0.003367,            0.003367,            0.003367
                 203,            0.034334,            0.024457,           0.0057007,              0.5178,             0.21415,             0.23065,             0.16728,              0.0878,            0.039299,            0.014612,            0.003334,            0.003334,            0.003334
                 204,             0.03364,            0.022562,           0.0052772,             0.51222,             0.21556,             0.22757,             0.14929,            0.089136,            0.038956,            0.014424,            0.003301,            0.003301,            0.003301
                 205,            0.034367,             0.02541,            0.003857,             0.54045,             0.21111,             0.22584,             0.15317,             0.08917,            0.039299,            0.014328,            0.003268,            0.003268,            0.003268
                 206,            0.033213,            0.020711,           0.0047086,             0.53494,             0.20667,             0.22626,             0.15257,            0.089306,            0.039032,            0.014278,            0.003235,            0.003235,            0.003235
                 207,            0.030634,            0.023152,           0.0059333,             0.54546,             0.20667,              0.2219,             0.16666,            0.090866,            0.038288,            0.014465,            0.003202,            0.003202,            0.003202
                 208,            0.037647,            0.023502,           0.0049178,              0.5581,             0.20667,             0.22039,             0.16859,            0.091613,            0.038822,            0.014909,            0.003169,            0.003169,            0.003169
                 209,              0.0316,            0.025452,           0.0031338,             0.56644,             0.20667,             0.22197,             0.15498,            0.092726,            0.038853,            0.015429,            0.003136,            0.003136,            0.003136
                 210,            0.030973,            0.022093,           0.0045569,             0.54897,             0.20222,             0.22192,             0.16452,             0.09147,            0.039764,            0.015859,            0.003103,            0.003103,            0.003103
                 211,            0.034148,            0.026188,           0.0058477,             0.47009,             0.20222,             0.21759,             0.15223,            0.092189,            0.039803,            0.017354,             0.00307,             0.00307,             0.00307
                 212,            0.036009,            0.023689,           0.0059015,             0.55419,             0.20222,             0.22359,             0.14573,            0.091692,            0.040337,            0.016555,            0.003037,            0.003037,            0.003037
                 213,            0.037337,            0.025189,           0.0043403,             0.55384,             0.20222,             0.22259,             0.15173,            0.092389,            0.039764,            0.017523,            0.003004,            0.003004,            0.003004
                 214,            0.032539,            0.023979,           0.0051108,             0.55276,             0.20222,             0.21935,             0.15857,            0.092073,            0.039963,            0.017464,            0.002971,            0.002971,            0.002971
                 215,            0.031146,            0.025445,           0.0049881,             0.53583,             0.20281,             0.22724,             0.16288,            0.093973,            0.039162,            0.018242,            0.002938,            0.002938,            0.002938
                 216,            0.033323,            0.022301,           0.0034152,             0.53288,             0.19799,             0.23477,             0.15529,            0.093278,            0.039742,            0.017949,            0.002905,            0.002905,            0.002905
                 217,            0.032884,            0.024033,              0.0051,             0.54954,             0.19491,             0.23131,             0.16243,            0.094755,            0.039482,            0.018301,            0.002872,            0.002872,            0.002872
                 218,            0.032777,            0.024803,           0.0044823,             0.44078,             0.20144,             0.22911,             0.15298,            0.095513,             0.03912,            0.018723,            0.002839,            0.002839,            0.002839
                 219,            0.034182,            0.024094,           0.0039532,             0.43161,             0.20077,             0.21932,             0.15933,            0.095779,            0.039406,            0.019629,            0.002806,            0.002806,            0.002806
                 220,             0.03618,            0.023614,           0.0049457,              0.5457,             0.19551,             0.23326,             0.16725,            0.096148,            0.039162,            0.019299,            0.002773,            0.002773,            0.002773
                 221,            0.028983,            0.024333,           0.0036666,             0.54791,             0.19298,             0.23453,             0.17059,            0.095805,            0.039043,            0.019002,             0.00274,             0.00274,             0.00274
                 222,            0.029001,            0.020249,           0.0048269,              0.5428,             0.19873,             0.23932,              0.1722,            0.094798,             0.03912,            0.017711,            0.002707,            0.002707,            0.002707
                 223,            0.034249,            0.024379,           0.0047777,             0.52804,             0.19791,             0.23716,             0.16972,            0.093153,            0.039734,            0.016951,            0.002674,            0.002674,            0.002674
                 224,            0.036031,            0.024675,           0.0061102,             0.55765,             0.20222,             0.23869,             0.17353,            0.092029,            0.040489,            0.016395,            0.002641,            0.002641,            0.002641
                 225,            0.030291,            0.024486,           0.0041302,             0.54798,             0.20222,             0.23734,             0.17428,            0.091241,            0.040932,            0.016269,            0.002608,            0.002608,            0.002608
                 226,            0.031364,            0.021571,           0.0042027,             0.53992,             0.20222,             0.23543,             0.17337,            0.090472,            0.041374,            0.016161,            0.002575,            0.002575,            0.002575
                 227,            0.030152,             0.02274,           0.0033395,             0.54863,             0.19493,             0.22937,             0.16854,            0.089695,             0.04187,            0.016003,            0.002542,            0.002542,            0.002542
                 228,            0.030318,            0.025238,           0.0048334,             0.56077,              0.2005,              0.2264,             0.16891,            0.088779,            0.042068,            0.016187,            0.002509,            0.002509,            0.002509
                 229,            0.031632,            0.025355,           0.0042252,             0.42493,             0.21134,             0.21354,             0.15964,            0.089966,            0.041519,            0.016303,            0.002476,            0.002476,            0.002476
                 230,            0.031361,            0.026209,           0.0022435,             0.45558,             0.20664,             0.21907,             0.16432,            0.089958,            0.041428,            0.016594,            0.002443,            0.002443,            0.002443
                 231,            0.031489,            0.024504,           0.0047616,             0.42346,             0.21111,             0.22053,             0.15905,            0.088919,             0.04213,             0.01647,             0.00241,             0.00241,             0.00241
                 232,            0.032319,            0.022584,           0.0044809,             0.45268,             0.20609,             0.22346,             0.15936,            0.089221,            0.042175,            0.016599,            0.002377,            0.002377,            0.002377
                 233,            0.032674,            0.026892,           0.0040399,             0.55362,             0.19577,             0.22938,             0.14952,             0.08977,            0.041924,             0.01683,            0.002344,            0.002344,            0.002344
                 234,            0.032773,            0.026117,           0.0028413,             0.54888,               0.197,              0.2259,             0.15202,            0.090115,            0.041718,            0.016843,            0.002311,            0.002311,            0.002311
                 235,             0.03359,            0.022607,           0.0049254,              0.5432,             0.20222,             0.22503,             0.15241,            0.091563,            0.041145,            0.017299,            0.002278,            0.002278,            0.002278
                 236,            0.032494,            0.022243,           0.0043444,              0.5462,             0.20385,             0.22886,             0.17622,            0.091679,            0.041199,            0.017354,            0.002245,            0.002245,            0.002245
                 237,            0.032563,            0.027477,           0.0046306,             0.55805,             0.20667,             0.23083,             0.17218,            0.090925,            0.041321,            0.017482,            0.002212,            0.002212,            0.002212
                 238,            0.030823,            0.025726,           0.0051812,             0.57441,             0.20667,             0.23162,             0.17271,            0.091314,            0.041008,            0.017789,            0.002179,            0.002179,            0.002179
                 239,             0.03258,            0.025936,           0.0043172,             0.55245,             0.20667,             0.22794,             0.16581,            0.092461,            0.040413,            0.017285,            0.002146,            0.002146,            0.002146
                 240,            0.031904,            0.023838,           0.0068004,             0.54343,             0.20667,             0.23179,             0.17545,            0.091158,            0.040947,              0.0165,            0.002113,            0.002113,            0.002113
                 241,            0.030429,            0.023825,           0.0033842,             0.52004,             0.21077,             0.23319,             0.16318,            0.089801,             0.04158,            0.015015,             0.00208,             0.00208,             0.00208
                 242,             0.03257,            0.022989,           0.0046883,             0.52326,             0.21111,             0.24123,             0.15741,            0.088757,               0.042,            0.014275,            0.002047,            0.002047,            0.002047
                 243,              0.0326,            0.020922,           0.0053205,             0.53848,             0.21111,             0.24726,             0.18304,            0.086797,            0.042519,            0.014154,            0.002014,            0.002014,            0.002014
                 244,            0.030314,            0.021109,            0.004961,             0.48556,             0.21111,             0.23093,             0.16761,            0.087383,            0.042671,            0.015752,            0.001981,            0.001981,            0.001981
                 245,            0.033215,            0.024462,           0.0026919,              0.5386,             0.19604,             0.22354,             0.18115,            0.086667,             0.04303,            0.017221,            0.001948,            0.001948,            0.001948
                 246,             0.03259,            0.023381,           0.0030903,             0.38914,             0.21556,             0.21119,             0.17551,            0.087928,            0.042641,            0.017729,            0.001915,            0.001915,            0.001915
                 247,             0.03045,            0.021984,           0.0042199,             0.54345,             0.19764,             0.21748,             0.16388,            0.088441,            0.042107,            0.018018,            0.001882,            0.001882,            0.001882
                 248,            0.027032,            0.022913,           0.0052509,             0.50883,             0.20222,             0.22403,             0.17691,            0.084803,             0.04332,            0.016443,            0.001849,            0.001849,            0.001849
                 249,            0.032629,              0.0241,           0.0037324,             0.46623,             0.21556,             0.22604,             0.18433,            0.084054,            0.043442,            0.015923,            0.001816,            0.001816,            0.001816
                 250,            0.029043,            0.021578,           0.0027978,             0.47554,             0.21111,             0.22381,             0.18261,            0.084185,            0.043488,             0.01566,            0.001783,            0.001783,            0.001783
                 251,            0.028693,            0.020949,           0.0046002,             0.46902,             0.20982,             0.22232,             0.18374,            0.084378,            0.043678,            0.015459,             0.00175,             0.00175,             0.00175
                 252,            0.029803,             0.02667,           0.0039414,             0.48581,             0.20222,             0.22498,             0.18314,            0.084005,            0.043922,            0.015681,            0.001717,            0.001717,            0.001717
                 253,            0.029124,            0.022795,            0.003319,             0.48892,             0.20318,             0.22505,             0.16256,            0.084896,            0.043869,            0.016063,            0.001684,            0.001684,            0.001684
                 254,            0.028077,            0.020556,            0.004994,             0.50683,             0.20222,             0.22371,             0.16296,            0.086135,             0.04348,            0.016605,            0.001651,            0.001651,            0.001651
                 255,            0.030946,            0.023714,            0.005682,              0.5246,             0.20154,             0.22324,              0.1679,            0.086571,            0.043564,            0.016994,            0.001618,            0.001618,            0.001618
                 256,            0.034084,            0.023672,           0.0048755,             0.50565,             0.19778,               0.221,             0.16725,            0.087304,            0.043587,            0.016942,            0.001585,            0.001585,            0.001585
                 257,            0.030347,            0.021946,           0.0051653,             0.50127,             0.19778,             0.21922,             0.16828,            0.087092,            0.043663,            0.016967,            0.001552,            0.001552,            0.001552
                 258,            0.029128,            0.021939,           0.0035009,             0.50235,             0.19778,             0.21918,             0.16534,            0.087669,            0.043442,            0.017024,            0.001519,            0.001519,            0.001519
                 259,            0.031638,            0.030009,           0.0032368,             0.42428,             0.21358,             0.21903,             0.16526,            0.088593,             0.04306,            0.017189,            0.001486,            0.001486,            0.001486
                 260,            0.033497,            0.026294,           0.0034346,             0.42711,             0.21272,             0.21742,             0.17446,            0.088853,            0.042961,            0.016946,            0.001453,            0.001453,            0.001453
                 261,            0.031743,            0.023377,           0.0037736,             0.51235,             0.20222,             0.21734,             0.17055,             0.08877,            0.042984,            0.016734,             0.00142,             0.00142,             0.00142
                 262,             0.03128,             0.02485,           0.0044844,             0.50289,             0.20261,             0.21747,             0.17034,             0.08887,            0.042816,             0.01645,            0.001387,            0.001387,            0.001387
                 263,            0.028651,            0.019899,            0.004128,             0.49888,             0.20666,             0.21809,             0.16389,            0.089674,             0.04229,            0.016546,            0.001354,            0.001354,            0.001354
                 264,            0.031712,            0.024185,           0.0044621,             0.53977,             0.20053,             0.21804,             0.17101,            0.088749,            0.042656,            0.016679,            0.001321,            0.001321,            0.001321
                 265,            0.027525,            0.020725,           0.0056925,             0.52946,             0.19969,             0.21941,              0.1803,            0.088838,            0.042633,            0.016942,            0.001288,            0.001288,            0.001288
                 266,            0.030408,            0.022964,           0.0066878,             0.52695,             0.19778,             0.21896,             0.17612,            0.088811,            0.042633,            0.016871,            0.001255,            0.001255,            0.001255
                 267,            0.030261,            0.021624,           0.0040095,             0.53835,             0.20222,             0.22194,              0.1623,             0.08955,            0.042213,            0.017198,            0.001222,            0.001222,            0.001222
                 268,            0.031413,            0.023713,           0.0037268,             0.53388,             0.20222,             0.22181,              0.1637,            0.089334,            0.042137,            0.017091,            0.001189,            0.001189,            0.001189
                 269,            0.028817,            0.018041,           0.0046523,             0.52988,             0.20222,             0.22336,             0.16836,            0.089548,            0.041901,            0.017095,            0.001156,            0.001156,            0.001156
                 270,            0.030585,            0.022878,           0.0038697,             0.53646,             0.20222,             0.22301,             0.17793,            0.089641,            0.041733,            0.016949,            0.001123,            0.001123,            0.001123
                 271,            0.030681,            0.022977,           0.0054361,             0.48301,             0.21556,             0.22358,             0.16498,             0.08961,            0.041351,            0.016772,             0.00109,             0.00109,             0.00109
                 272,            0.028967,            0.022123,             0.00366,             0.48695,             0.21551,             0.22398,             0.17035,            0.089986,            0.040955,            0.016711,            0.001057,            0.001057,            0.001057
                 273,             0.02922,            0.020867,           0.0044652,             0.48717,             0.21548,             0.22375,             0.17438,            0.089565,            0.040901,            0.016612,            0.001024,            0.001024,            0.001024
                 274,            0.029188,            0.020046,           0.0052761,             0.50612,             0.20991,             0.22582,             0.17172,            0.089378,            0.040833,            0.016491,            0.000991,            0.000991,            0.000991
                 275,            0.029514,            0.021531,           0.0039964,             0.53396,             0.20667,             0.22487,             0.17467,            0.089397,            0.040833,            0.016406,            0.000958,            0.000958,            0.000958
                 276,            0.027381,            0.021165,            0.003896,             0.48058,             0.21556,             0.22603,             0.17458,            0.089299,            0.040878,            0.016413,            0.000925,            0.000925,            0.000925
                 277,            0.027041,            0.023721,           0.0030059,             0.49417,             0.21556,             0.22379,             0.17277,            0.089227,            0.040977,            0.016253,            0.000892,            0.000892,            0.000892
                 278,            0.028501,            0.024499,           0.0053969,              0.4812,             0.21111,             0.22261,             0.17238,            0.089221,            0.041069,            0.016273,            0.000859,            0.000859,            0.000859
                 279,             0.02916,            0.021687,           0.0039485,             0.45101,              0.2182,             0.22155,             0.16741,            0.089362,            0.041092,            0.016187,            0.000826,            0.000826,            0.000826
                 280,            0.029794,            0.021926,           0.0052999,              0.4491,                0.22,              0.2212,             0.16112,            0.089623,            0.040901,            0.016351,            0.000793,            0.000793,            0.000793
                 281,            0.028718,            0.024137,           0.0031759,             0.44134,                0.22,             0.21917,              0.1665,            0.090077,            0.040627,            0.016431,             0.00076,             0.00076,             0.00076
                 282,            0.026963,            0.020634,           0.0058757,             0.44255,                0.22,             0.21881,             0.16934,            0.089778,            0.040764,            0.016285,            0.000727,            0.000727,            0.000727
                 283,            0.028522,            0.022758,           0.0044599,             0.45252,             0.21868,             0.21865,             0.16888,            0.090115,            0.040749,            0.016216,            0.000694,            0.000694,            0.000694
                 284,            0.029509,            0.019089,           0.0050705,             0.45212,                0.22,             0.21952,             0.16612,            0.089708,            0.040924,            0.016285,            0.000661,            0.000661,            0.000661
                 285,            0.031682,            0.024796,           0.0026878,             0.44921,                0.22,             0.21883,             0.16564,            0.089752,            0.040939,            0.016328,            0.000628,            0.000628,            0.000628
                 286,            0.031765,            0.023213,           0.0031658,             0.44394,                0.22,             0.21801,             0.16503,            0.089869,            0.041016,            0.016491,            0.000595,            0.000595,            0.000595
                 287,            0.029765,             0.02418,           0.0049214,             0.46282,                0.22,             0.21598,             0.15816,            0.090135,            0.041115,            0.016738,            0.000562,            0.000562,            0.000562
                 288,            0.023912,            0.018576,           0.0027042,             0.45952,             0.21773,             0.21603,             0.16246,            0.090061,            0.041183,            0.016795,            0.000529,            0.000529,            0.000529
                 289,            0.027735,            0.023604,           0.0025234,               0.458,             0.21695,             0.21601,             0.16236,            0.090131,             0.04113,            0.016795,            0.000496,            0.000496,            0.000496
                 290,            0.032929,             0.02738,           0.0037893,             0.47165,                0.22,             0.21681,             0.16221,            0.089669,            0.041298,            0.016688,            0.000463,            0.000463,            0.000463
                 291,            0.030557,            0.022685,           0.0025778,             0.47153,                0.22,             0.21796,             0.17323,            0.088999,            0.041756,            0.016354,             0.00043,             0.00043,             0.00043
                 292,            0.030534,             0.02309,           0.0046869,             0.47224,                0.22,             0.21804,             0.17271,            0.088667,            0.041924,            0.016278,            0.000397,            0.000397,            0.000397
                 293,            0.027915,            0.023579,             0.00577,             0.45901,             0.21738,             0.21695,             0.17188,            0.088615,            0.042076,            0.016287,            0.000364,            0.000364,            0.000364
                 294,            0.030474,            0.019033,           0.0053733,             0.46754,             0.21556,             0.21755,             0.17169,            0.088833,            0.042076,             0.01639,            0.000331,            0.000331,            0.000331
                 295,             0.02796,             0.02187,           0.0041385,             0.53195,             0.20263,             0.21679,             0.17181,            0.088959,            0.042107,            0.016383,            0.000298,            0.000298,            0.000298
                 296,            0.031101,            0.026214,           0.0044381,             0.53168,             0.20248,             0.21645,             0.17132,            0.089007,             0.04216,            0.016457,            0.000265,            0.000265,            0.000265
                 297,            0.030235,            0.025336,           0.0043874,             0.53122,             0.20243,             0.21623,             0.17132,            0.088533,            0.042374,            0.016315,            0.000232,            0.000232,            0.000232
                 298,            0.029585,            0.019195,           0.0048196,             0.52311,             0.20292,             0.21849,             0.17228,            0.088494,            0.042496,            0.016278,            0.000199,            0.000199,            0.000199
                 299,            0.028851,            0.023511,           0.0056684,             0.52123,             0.20222,             0.21628,             0.16748,             0.08837,            0.042557,            0.016395,            0.000166,            0.000166,            0.000166
